iter,time,reward,steps,convergence
1,0.0008747139999059073,-297.87,299.88,98.01
2,0.0016995449999512857,-291.75,296.79,97.02000000000001
3,0.00239166500000465,-277.81,290.93,91.74062932205112
4,0.0031157409999877927,-295.12,298.14,86.68249810421561
5,0.003805661000001237,-140.5,215.23,81.08243687644391
6,0.005183901999998852,-194.76,247.27,75.58988105221228
7,0.005819909000024381,-254.28,277.5,73.62707237806723
8,0.006229514999972707,-245.74,270.98,67.9604829442617
9,0.006628872000078445,-262.72,281.9,62.72583111575199
10,0.007333624000011696,-256.85,280.07,56.925078163598506
11,0.0077417620000233,-199.32,248.8,55.511655298517894
12,0.008677127000055407,-215.19,256.59,55.00337061565223
13,0.009723157000053106,-292.85,297.89,59.10392039360111
14,0.010130123999942953,-271.46,288.62,61.688054735084606
15,0.012423510999951759,-254.82,276.02,66.11650342134442
16,0.012747053999987656,-202.88,250.34,65.08282490278064
17,0.013232244000050741,-194.81,245.3,65.87561745151058
18,0.01350528000000395,-230.74,263.05,69.30874231473832
19,0.01392259399995055,-158.57,221.18,71.29983123864913
20,0.014594785999975102,-213.83,255.23,73.42373596643618
21,0.01492924799993034,-148.95,200.45,70.89813726775682
22,0.015134250999949472,-76.38,170.3,67.21634670973494
23,0.01602076599999691,-73.7,166.61,64.4701864485408
24,0.016313153000055536,15.51,86.49,62.54566879249277
25,0.016779183000039666,-164.49,218.01,61.876704038744585
26,0.017922017000046253,-66.6,158.5,65.12026640733768
27,0.018426399000077254,-12.96,107.89,62.25078388799869
28,0.01872660900005485,-51.78,147.72,62.32932239523918
29,0.019136006000053385,11.09,86.87,61.972606138717744
30,0.019408142999964184,23.4,78.6,61.901015956854906
31,0.019740645999945627,-3.36,105.36,64.45213907715294
32,0.020079228999975385,19.78,82.22,65.05913697478417
33,0.02054439400001229,10.85,91.15,65.1349261054405
34,0.020800957000005837,21.21,80.79,66.77802579928137
35,0.021069447000058972,42.14,59.86,65.0500711667114
36,0.02146179100009249,12.63,89.37,64.763471127462
37,0.021787598000059916,4.45,97.55,61.776511928639195
38,0.022169329000121252,59.21,42.79,59.57595403208651
39,0.022512649000077545,58.51,43.49,59.380275875712776
40,0.022730431000127282,18.82,83.18,55.71504126658912
41,0.02295928100011224,49.42,52.58,53.0223427873099
42,0.023169222000092304,48.32,53.68,54.75115608593497
43,0.02351476600006208,29.29,72.71,49.54228505613547
