iter,time,reward,steps,convergence
1,0.10159149,-299.0,300.0,90.09
2,0.10430977399999997,-296.53,299.55,81.08099999999999
3,0.10793377799999998,-299.0,300.0,72.17099999999999
4,0.10973122300000004,-250.97,277.22,63.092819989999995
5,0.11143163600000006,-293.31,297.34,53.95387620326979
6,0.11322755500000004,-299.0,300.0,44.7388267952126
7,0.11482856500000005,-277.19,291.32,35.45528232796113
8,0.11544866799999998,-299.0,300.0,26.084542355381995
9,0.11631585799999988,-296.67,299.69,17.075542355381998
10,0.11682042299999984,-299.0,300.0,7.604242977592895
11,0.11760942699999988,-294.91,297.93,7.030953820513335
12,0.11840220499999987,-285.25,294.33,6.656313391105842
13,0.11893417299999987,-295.22,299.25,6.0617829092919395
14,0.11973674499999998,-292.86,297.9,5.711679875576908
15,0.12059384399999995,-299.0,300.0,5.359504035395459
16,0.12185468799999988,-293.44,296.46,5.092333285340311
17,0.12266020099999975,-296.37,298.38,4.872932718020041
18,0.12336470799999966,-293.31,298.35,5.145572690599178
19,0.12417885499999981,-294.93,297.95,4.615690402932605
20,0.12484167599999973,-272.59,289.75,4.702001111655809
21,0.12572546999999967,-299.0,300.0,4.759988951200865
22,0.12657690799999965,-299.0,300.0,4.680927830989625
23,0.12735645299999954,-299.0,300.0,4.667029640801175
24,0.12799990399999972,-296.45,298.46,4.625814309371032
25,0.1287491369999998,-293.66,297.69,4.524298024113517
26,0.12944467199999976,-294.06,298.09,4.364470941964367
27,0.1303597399999996,-286.02,294.09,4.219287687839491
28,0.13113425099999954,-193.63,246.14,4.2007203823147785
29,0.13150509299999946,-284.97,293.04,4.486814581761349
30,0.13177002499999935,-294.47,298.5,4.409018023383959
31,0.1324873009999994,-181.41,242.0,4.405526010601313
32,0.13291239299999935,-140.88,215.61,4.182470651471638
33,0.1333795719999995,-297.99,300.0,4.010332777501644
34,0.13535338699999944,-292.09,298.14,3.9291060562610824
35,0.1360739429999993,-299.0,300.0,3.8290727953601604
36,0.13660025499999917,-264.11,283.29,3.8021299726299658
37,0.1373173669999992,-287.78,294.84,4.150393468178708
38,0.1378999579999991,-292.23,297.27,3.92484687632957
39,0.13866944399999892,-296.14,299.16,3.5281870838885268
40,0.13908218799999905,-238.64,267.92,3.3293703912618837
41,0.139276366999999,-291.88,296.92,3.2778603250183322
42,0.13974296799999908,-299.0,300.0,3.4348250895543275
43,0.140413616999999,-288.7,293.74,3.928809032553547
44,0.14107450799999888,-291.0,295.03,4.3400011434219055
45,0.14159458599999897,-291.11,296.15,4.380224874647884
46,0.14224786899999908,-281.29,291.38,4.445783088640901
47,0.14281917699999913,-256.89,277.08,4.414882866613056
48,0.14317967499999917,-299.0,300.0,4.142329003668831
49,0.144711577999999,-276.38,290.51,4.164708042062937
50,0.1468028429999988,-292.26,296.29,4.160648177167748
51,0.1472294759999988,-179.13,238.71,4.004684587524055
52,0.14795241599999875,-246.45,271.69,3.8635343170093597
53,0.14872592499999904,-270.39,284.52,3.8798051825472633
54,0.14952112499999926,-279.51,289.6,3.361433638617007
55,0.14986988799999912,-210.01,248.38,3.8077722179443527
56,0.1500252299999989,-277.71,290.83,4.061759890983427
57,0.15036349499999924,-256.91,278.11,3.791571741826085
58,0.15060645299999953,-231.25,266.59,4.02453074480673
59,0.1510265869999996,-264.9,285.09,4.071467755657014
60,0.15116687199999967,-282.25,291.33,4.109150338464337
61,0.15150650499999951,-271.7,286.84,4.047450750349986
62,0.15182704599999974,-171.69,232.28,4.098246908181476
63,0.15218515499999974,-161.79,227.43,3.9459683712520017
64,0.15275666299999946,-116.28,191.01,4.33054375877415
65,0.15314181199999943,-148.67,216.33,3.952685664353255
66,0.15383744599999938,-200.3,249.78,3.588303100754538
67,0.15413079299999932,-201.72,250.19,3.577850015706796
68,0.15433637799999955,-215.23,257.64,3.5684842443723825
69,0.1546919249999994,-66.27,162.21,3.8005223787621665
70,0.15490226899999904,-156.54,222.18,4.005835386032528
71,0.1552292009999987,-276.48,288.59,4.386885732969205
72,0.15557760399999898,-220.56,258.93,4.378993521634042
73,0.15580842599999922,-284.72,292.79,4.471260550205503
74,0.1560779559999994,-235.47,266.77,4.5867457734990555
75,0.15634526099999935,-133.41,208.14,4.484472166635477
76,0.15657907199999954,-248.41,275.67,4.503672361668522
77,0.15677146899999972,-23.49,122.46,4.586640229739514
78,0.1569621259999998,-242.3,272.59,4.277953975264148
79,0.157144438,-167.89,217.37,4.5535831116306555
80,0.15739550400000013,-61.59,157.53,4.592160097847007
81,0.15757343300000004,-219.58,256.94,4.525674931396029
82,0.1582451960000002,-203.32,250.78,4.875228280920769
83,0.1584954970000001,-137.99,210.7,4.431184898117171
