iter,time,reward,steps,convergence
1,0.05123243100001673,-472.85,300.0,79.7503930968704
2,0.08264154300002247,-464.1,300.0,47.6769324277339
3,0.09895984700000326,-457.41,300.0,28.883263911885106
4,0.21656382600002644,-474.57,300.0,15.91540482228264
5,0.16332592599997042,-460.77,300.0,5.675240449251779
6,0.2191260760000091,-469.12,300.0,3.11905138049663
7,0.3297806769999738,-482.23,300.0,1.100555174399164
8,0.27811355800002957,-464.47,300.0,0.738395413132281
9,0.28613960899997437,-443.93,300.0,0.3833582785835432
10,0.3214265780000005,-467.72,300.0,0.21878498348306774
11,0.36208600700001625,-487.47,300.0,0.11080469618354716
12,0.3333148130000154,-340.23,300.0,0.06001571596095179
13,0.4683085350000056,-343.64,300.0,0.030903625426882186
14,0.4682245390000048,-339.28,300.0,0.017894596196860846
15,0.41283052599999337,-346.21,300.0,0.011216222097485407
16,0.4177905959999748,-344.98,300.0,0.007193682303697102
17,0.48370747699999583,-341.37,300.0,0.004850130155035437
18,0.49723420200001556,-339.93,300.0,0.0032699781593379385
19,0.5162979119999704,-346.31,300.0,0.002204579481072777
20,0.5178380309999966,-343.07,300.0,0.0014862659140080225
21,0.5461491439999691,-344.41,300.0,0.0010019765791895452
22,0.5515447610000024,-345.44,300.0,0.0006754750482551586
23,0.5802005109999868,-347.44,300.0,0.00045535707119004343
24,0.6081222190000517,-342.4,300.0,0.00030679374491704436
25,0.6552818660000526,-341.46,300.0,0.00020675911918477397
26,0.6674039910000147,-344.02,300.0,0.00013936415814885805
27,0.7380932959999882,-341.56,300.0,9.394128174644578e-05
28,0.7175387510000064,-344.31,300.0,6.332309312906403e-05
29,0.7360771020000243,-346.3,300.0,4.268372962457079e-05
30,0.7723778160000165,-344.21,300.0,2.8771051685971827e-05
31,0.8193155129999923,-344.6,300.0,1.9392865495682088e-05
32,0.8432831290000422,-341.08,300.0,1.3071371514961072e-05
33,0.8610865750000016,-342.4,300.0,8.810354635180317e-06
34,0.9038928229999783,-345.73,300.0,5.938254831860945e-06
35,0.9038950020000129,-343.93,300.0,4.002373667155723e-06
36,0.9424640540000269,-345.64,300.0,2.697552735853037e-06
37,0.9569209940000292,-339.09,300.0,1.8180922252142295e-06
38,1.0445767489999866,-341.08,300.0,1.2253373427029146e-06
39,1.032360366999967,-344.79,300.0,8.258275387973413e-07
40,1.0235828739999988,-342.32,300.0,5.565665741613657e-07
41,1.059231168999986,-346.12,300.0,3.750931032442395e-07
42,1.1142557949999627,-345.36,300.0,2.527873670388203e-07
43,1.177386733999981,-344.31,300.0,1.7035940125254e-07
44,1.143759588000023,-341.18,300.0,1.1480780770511956e-07
45,1.1379034930000103,-346.87,300.0,7.73697941269802e-08
46,1.580676737000033,-342.7,300.0,5.213942610993172e-08
47,1.820153810000022,-342.22,300.0,3.513629831530807e-08
48,1.5594965269999648,-344.79,300.0,2.367776996692328e-08
49,1.9540233970000145,-348.2,300.0,1.5955879284490493e-08
50,1.916767171999993,-342.5,300.0,1.0752163603910958e-08
51,2.4744076889999747,-344.78,300.0,7.24546822539196e-09
52,2.1857284299999833,-346.68,300.0,4.882388715543584e-09
53,1.8036604999999781,-339.85,300.0,3.2899860613611054e-09
