iter,time,reward,steps,convergence
1,0.306921586,-472.28,300.0,79.75805358252295
2,0.11460918600000003,-475.79,300.0,41.53749813919055
3,0.1233309600000001,-461.84,300.0,17.945150146733035
4,0.25670913500000037,-466.46,300.0,8.568479320715461
5,0.13873687300000004,-481.17,300.0,1.9068948311851992
6,0.16436188299999976,-468.46,300.0,0.32342410973813074
7,0.16445283200000027,-470.85,300.0,0.09425182463641057
8,0.2757112520000007,-465.53,300.0,0.05403226600460975
9,0.18746763000000044,-465.62,300.0,0.03097303310825872
10,0.35439415800000074,-452.5,300.0,0.017753624671638768
11,0.18289124899999987,-464.3,300.0,0.010175793719916726
12,0.19693115200000122,-453.18,300.0,0.005832162604863633
13,0.21168879700000076,-480.35,300.0,0.0033425076116380126
14,0.21674479899999888,-478.92,300.0,0.001915565176147993
15,0.2639325009999993,-468.86,300.0,0.0010975749576713767
16,0.26613874299999907,-470.95,300.0,0.000628772372298414
17,0.27506022300000055,-458.4,300.0,0.00036017293564682973
18,0.2847286560000004,-456.89,300.0,0.00020630346959382706
19,0.2910677899999996,-463.54,300.0,0.00011816454242463692
20,0.30919658100000014,-451.57,300.0,6.767925399842056e-05
21,0.35969912600000065,-477.97,300.0,3.876258104362762e-05
22,0.3470091800000006,-447.77,300.0,2.220031243638232e-05
23,0.343776815,-477.41,300.0,1.2714379063361037e-05
24,0.3696178830000001,-453.84,300.0,7.281506408496341e-06
25,0.40540172999999946,-467.91,300.0,4.170015281523831e-06
26,0.4000990540000018,-464.11,300.0,2.3880569957057673e-06
27,0.4211889429999971,-492.89,300.0,1.3675482177788467e-06
28,0.4695218419999989,-455.37,300.0,7.831262909263614e-07
29,0.45733727400000035,-475.5,300.0,4.4844834157231617e-07
30,0.47725182399999966,-478.17,300.0,2.567939354491955e-07
31,0.49993159199999937,-454.23,300.0,1.4704459694314664e-07
32,0.4875976489999978,-463.25,300.0,8.41987386479559e-08
33,0.49177850699999937,-465.63,300.0,4.8211934888797714e-08
34,0.5303653080000004,-471.9,300.0,2.760553652336739e-08
35,0.5183779289999997,-455.93,300.0,1.580631803221877e-08
36,0.5700375470000019,-492.04,300.0,9.050203253480049e-09
37,0.5831025590000003,-462.97,300.0,5.18178300268346e-09
38,0.6007206029999992,-484.34,300.0,2.96683655420793e-09
39,0.5979595360000012,-477.79,300.0,1.6986421158549092e-09
40,0.6274946660000005,-458.31,300.0,9.725313887543052e-10
41,0.6584692949999997,-472.28,300.0,5.568008276668479e-10
42,0.7518703299999991,-480.45,300.0,3.1877966932825075e-10
43,0.7611613480000017,-485.58,300.0,1.8250467803682113e-10
44,0.815188598999999,-464.87,300.0,1.0448530929352273e-10
45,0.7008682199999967,-468.0,300.0,5.981704020996403e-11
46,0.7368486230000002,-481.3,300.0,3.424460714995803e-11
47,0.793840473000003,-487.1,300.0,1.9605650436460564e-11
48,0.8110223359999935,-468.29,300.0,1.1223910689750483e-11
49,0.8528188300000039,-469.9,300.0,6.424194509691006e-12
50,0.7794755270000024,-470.76,300.0,3.6779468359782186e-12
51,0.9140824039999984,-466.96,300.0,2.104982854689297e-12
52,0.9993540939999974,-494.31,300.0,1.20525811553307e-12
53,0.9004060189999947,-471.71,300.0,6.910028105266974e-13
54,0.9310276459999969,-475.79,300.0,3.9523939676655573e-13
55,0.9071444199999945,-467.05,300.0,2.2470914018413168e-13
56,0.953695094000004,-465.62,300.0,1.2967404927621828e-13
57,0.8660481750000031,-450.62,300.0,7.460698725481052e-14
58,0.8481881929999986,-473.89,300.0,4.263256414560601e-14
59,0.8633823159999992,-457.08,300.0,2.4868995751603507e-14
60,0.8721076270000054,-461.45,300.0,1.2434497875801753e-14
61,0.9231177480000028,-481.4,300.0,8.881784197001252e-15
62,0.9241797869999999,-481.11,300.0,4.440892098500626e-15
63,0.9649403499999991,-477.41,300.0,2.6645352591003757e-15
64,0.9766529130000023,-445.77,300.0,1.7763568394002505e-15
65,0.959905410999994,-468.1,300.0,1.7763568394002505e-15
66,0.9783187689999977,-468.1,300.0,8.881784197001252e-16
67,1.1864878230000002,-475.78,300.0,8.881784197001252e-16
68,1.090096735000003,-473.8,300.0,8.881784197001252e-16
69,1.0674005289999968,-458.98,300.0,0.0
70,1.0824527709999998,-462.87,300.0,0.0
71,1.0707206040000017,-468.67,300.0,0.0
72,1.0947759849999983,-462.49,300.0,0.0
73,1.0938977949999895,-471.9,300.0,0.0
74,1.2775193140000027,-476.65,300.0,0.0
75,1.1643398039999937,-475.12,300.0,0.0
76,1.144398116000005,-467.15,300.0,0.0
77,1.131316451999993,-469.05,300.0,0.0
78,1.169960329999995,-446.63,300.0,0.0
79,1.271944886,-493.94,300.0,0.0
80,1.1611402839999982,-475.5,300.0,0.0
81,1.1966835389999915,-466.77,300.0,0.0
82,1.548764011000003,-478.55,300.0,0.0
83,1.468429099000005,-450.43,300.0,0.0
84,1.3693933409999914,-453.94,300.0,0.0
85,1.5425234759999995,-464.11,300.0,0.0
86,1.5516437929999967,-468.67,300.0,0.0
87,1.5746059290000005,-463.63,300.0,0.0
88,1.6458287850000062,-472.09,300.0,0.0
89,1.6236397929999953,-484.06,300.0,0.0
90,1.596982397000005,-459.74,300.0,0.0
91,1.6209427109999979,-466.77,300.0,0.0
92,1.5643781010000026,-469.14,300.0,0.0
93,1.581446305,-468.57,300.0,0.0
94,1.6490213389999866,-461.64,300.0,0.0
95,1.696051005000001,-478.17,300.0,0.0
96,1.6122842780000042,-479.69,300.0,0.0
97,1.559072950000001,-463.35,300.0,0.0
98,2.2950999270000096,-485.2,300.0,0.0
99,2.4090604299999967,-480.92,300.0,0.0
100,2.4934525519999937,-464.3,300.0,0.0
101,2.182738791999995,-470.85,300.0,0.0
102,2.4351714790000045,-487.48,300.0,0.0
103,2.7803079819999965,-460.69,300.0,0.0
104,1.7789496469999904,-466.58,300.0,0.0
105,1.5931132350000041,-459.93,300.0,0.0
106,1.592874456000004,-479.5,300.0,0.0
107,1.6034050819999948,-463.73,300.0,0.0
108,1.6460543719999805,-466.39,300.0,0.0
109,1.711113675000007,-450.13,300.0,0.0
110,1.7862406559999897,-461.16,300.0,0.0
111,1.7392740759999867,-483.11,300.0,0.0
112,1.999042099999997,-467.15,300.0,0.0
113,1.7524560570000176,-471.33,300.0,0.0
114,1.704817477000006,-451.38,300.0,0.0
115,1.7262000279999938,-460.78,300.0,0.0
116,1.8126339119999955,-471.23,300.0,0.0
117,2.152363616999992,-466.19,300.0,0.0
118,2.141810515000003,-474.54,300.0,0.0
119,2.2412509799999896,-478.17,300.0,0.0
120,2.0766987229999927,-460.12,300.0,0.0
121,2.1880590209999866,-467.72,300.0,0.0
122,2.497844399999991,-474.27,300.0,0.0
123,2.4461848020000048,-467.15,300.0,0.0
124,2.1224923910000086,-458.22,300.0,0.0
125,2.1902758989999995,-478.55,300.0,0.0
126,2.51292033499999,-470.47,300.0,0.0
127,2.375807108999993,-468.47,300.0,0.0
128,2.088096457000006,-472.85,300.0,0.0
129,2.034246366000019,-469.23,300.0,0.0
130,1.9929129139999873,-453.65,300.0,0.0
131,1.9766084390000174,-471.22,300.0,0.0
132,1.9391211779999935,-477.79,300.0,0.0
133,1.9906356969999877,-464.96,300.0,0.0
134,2.2576796060000106,-475.32,300.0,0.0
135,2.063404466999998,-474.37,300.0,0.0
136,2.3079679330000147,-454.42,300.0,0.0
137,2.5756123580000008,-467.81,300.0,0.0
138,2.598222991,-454.98,300.0,0.0
139,2.3212724249999894,-456.89,300.0,0.0
140,2.563093207999998,-463.54,300.0,0.0
141,2.4242385690000106,-465.25,300.0,0.0
142,2.4321138429999962,-465.82,300.0,0.0
143,2.4386920629999906,-473.13,300.0,0.0
144,2.4279202049999924,-459.83,300.0,0.0
145,2.412552341999998,-476.55,300.0,0.0
146,2.3921926170000063,-473.8,300.0,0.0
147,2.4252466249999998,-454.7,300.0,0.0
148,2.7110261230000106,-451.93,300.0,0.0
149,2.621328371000004,-461.91,300.0,0.0
150,2.8098665609999784,-466.1,300.0,0.0
151,2.398475721999972,-489.19,300.0,0.0
152,2.734523598999999,-453.47,300.0,0.0
153,2.6106969809999896,-475.6,300.0,0.0
154,3.613614260999981,-475.6,300.0,0.0
