iter,time,reward,steps,convergence
1,0.12137145499991675,-476.27,300.0,79.73455459056088
2,0.25262443100007204,-477.77,300.0,61.573806709131624
3,0.1604977819999931,-465.84,300.0,48.40933047535949
4,0.24448403400003826,-469.9,300.0,34.43756772641647
5,0.28230097000005117,-353.9,300.0,18.365690544504215
6,0.31342680600005224,-348.45,300.0,20.006077236091556
7,0.32222030499997345,-351.09,300.0,15.327361534054678
8,0.40350330899991604,-352.77,300.0,11.768643048825869
9,0.552737828999966,-348.82,300.0,8.976887950905585
10,0.4734013159999222,-353.29,300.0,7.532021599546825
11,1.0202139760000364,-347.69,300.0,5.141970714272089
12,0.9611203570000271,-352.64,300.0,3.1195533435944713
13,1.2248216760000332,-345.39,300.0,2.4267277054675325
14,1.1728876229999514,-352.26,300.0,1.943095154723194
15,0.7615097569999989,-347.0,300.0,1.5557844052049878
16,0.669686064000075,-346.0,300.0,1.8312050444928838
17,0.8659209259999443,-340.3,300.0,1.0715767166353007
18,1.236530663999929,-341.28,300.0,0.833412361099485
19,0.9833561570000029,-345.34,300.0,0.5027392722082444
20,0.7118392329999779,-346.47,300.0,0.40647096117931447
21,0.6815551010000718,-340.77,300.0,0.35062442654991344
22,0.7522888620000003,-343.63,300.0,0.2925130180612525
23,0.8914948200000481,-341.72,300.0,0.23499800364557988
24,1.3511215580000453,-345.11,300.0,0.18533702927635254
25,1.1733534900000677,-344.87,300.0,0.12751991964533627
26,1.1229391809999925,-345.55,300.0,0.10929979328996708
27,1.2682753679999905,-345.36,300.0,0.09616617221695734
28,1.1052640300000576,-342.87,300.0,0.08461226326492266
29,2.0189727959999573,-340.7,300.0,0.07444694278091646
30,1.6429556069999762,-341.64,300.0,0.06549896452958848
31,2.0405513830000928,-345.35,300.0,0.05762470314615342
32,1.8171752299999753,-344.41,300.0,0.05069656666882594
33,2.0140586169999324,-343.17,300.0,0.04460126894067784
34,2.1364450180000176,-344.97,300.0,0.039238794026069
35,1.8558863450000445,-342.01,300.0,0.03452105719517462
36,2.1778427290000764,-347.54,300.0,0.030370542936164924
37,2.5758085769999752,-342.13,300.0,0.026719051504198177
38,1.8253165920000356,-345.07,300.0,0.023506583734036468
39,1.4375784799999565,-344.22,300.0,0.020680354820136415
40,1.4824633720000975,-345.92,300.0,0.01819392662010344
41,2.0924855179999895,-342.98,300.0,0.016006444452511204
42,2.2685797310000453,-340.8,300.0,0.014081965716879807
43,2.1930428709999887,-343.08,300.0,0.01238886780242865
44,1.5929919909999626,-341.18,300.0,0.010899331113837007
45,1.4687249429999838,-340.8,300.0,0.00958888232906574
46,1.4799932700000227,-343.17,300.0,0.008435990309330066
47,1.4799103090000472,-344.41,300.0,0.007421712192467567
48,1.5528266050000639,-340.22,300.0,0.006529382409578233
49,1.9647727469999836,-342.98,300.0,0.005744339017393685
50,3.756092992000049,-342.6,300.0,0.005053675032190341
51,2.8548658970000815,-345.26,300.0,0.004446038994355916
52,2.4436162790000253,-347.64,300.0,0.003911455877592118
53,1.7759412390000762,-343.65,300.0,0.0034411471617445955
54,1.6172845240000697,-345.55,300.0,0.00302738671094005
55,1.6475142689999984,-344.03,300.0,0.0026633759799743473
56,1.7139403319999928,-338.89,300.0,0.002343133379856255
57,1.8270025410000699,-344.98,300.0,0.002061395811072231
58,1.808732966999969,-346.12,300.0,0.001813533632731179
59,1.871108149999941,-341.55,300.0,0.0015954740455441652
60,2.032791839000083,-342.13,300.0,0.0014036338248857305
61,2.041779374999919,-345.55,300.0,0.001234860462002274
62,2.053223473999992,-345.35,300.0,0.0010863804374814379
63,2.1188484030000154,-344.4,300.0,0.0009557536913007425
64,3.150731765000046,-343.65,300.0,0.0008408335456735472
65,3.2676332979999643,-339.94,300.0,0.0007397314359458562
66,3.2591944549999425,-345.83,300.0,0.000650785877613913
67,3.1315465070000528,-341.93,300.0,0.0005725351631404862
68,4.502118055999972,-342.03,300.0,0.0005036933409776623
69,2.9353149690000464,-343.93,300.0,0.00044312908279309227
70,3.447718947999988,-338.79,300.0,0.00038984709150824415
71,4.341881369000021,-344.22,300.0,0.0003429717448888425
72,3.8789485970000896,-343.74,300.0,0.000301732705832336
73,3.3482394510000404,-344.96,300.0,0.0002654522628091627
74,3.3701076520000015,-342.13,300.0,0.00023353419255300878
75,2.9597086919999356,-338.89,300.0,0.0002054539618931983
76,3.48933238799998,-340.23,300.0,0.0001807501076847018
77,4.496376701000031,-345.55,300.0,0.00015901665330275705
78,5.1587484570000015,-344.22,300.0,0.00013989643684553243
79,4.1826152959999945,-345.16,300.0,0.0001230752417100689
80,5.032645635999984,-343.17,300.0,0.00010827663279400213
81,4.297763310999926,-341.75,300.0,9.525741362637064e-05
82,3.4049371849999943,-341.83,300.0,8.380362979210076e-05
83,4.158670043000029,-344.03,300.0,7.372705279706793e-05
84,4.034366245000001,-340.51,300.0,6.486208684108874e-05
85,4.371996054999954,-343.93,300.0,5.7063047393057786e-05
86,3.9702989680000655,-340.51,300.0,5.0201767106017314e-05
87,7.541606065999986,-341.65,300.0,4.4165489491376775e-05
88,5.4972139150000885,-346.58,300.0,3.885501595490837e-05
89,4.048221666000018,-347.07,300.0,3.4183075570126675e-05
90,6.678116983999985,-343.45,300.0,3.0072890886856385e-05
91,9.499414118999994,-343.45,300.0,2.6456916220496396e-05
92,4.698673668999959,-347.06,300.0,2.3275727571103744e-05
93,5.132207132999952,-348.67,300.0,2.04770461387227e-05
94,5.076749307,-344.12,300.0,1.8014879117345117e-05
95,6.053177993999952,-341.94,300.0,1.584876389770784e-05
96,11.562219543000083,-344.03,300.0,1.3943103109426147e-05
97,4.808302138000045,-342.41,300.0,1.2266579631159402e-05
98,4.95636394600001,-343.08,300.0,1.0791641901874982e-05
99,7.937608669000042,-344.12,300.0,9.494051187886043e-06
100,5.476553789999912,-340.23,300.0,8.352483234830288e-06
