iter,time,reward,steps,convergence
1,0.671706838,-465.82,300.0,79.73455459056088
2,0.1482912580000002,-472.36,300.0,64.88917776695646
3,0.33580488100000006,-459.48,300.0,33.52753189953623
4,0.16744470400000022,-469.74,300.0,25.492038443314048
5,0.3532347500000004,-342.09,300.0,18.299141018105377
6,0.1991757820000002,-345.48,300.0,11.205061878254483
7,0.42161259300000076,-346.54,300.0,8.63776285255096
8,0.20823776900000013,-347.38,300.0,7.452258626588136
9,0.23636356399999947,-344.73,300.0,6.2557469620123385
10,0.31821172500000117,-343.16,300.0,4.414737422344226
11,0.19711160899999847,-344.87,300.0,3.3743591766524172
12,0.23573948700000003,-346.06,300.0,2.395139966760202
13,0.3145371570000002,-344.23,300.0,1.8539051342299002
14,0.346514612,-344.99,300.0,1.4181344686888502
15,0.3081751750000006,-350.37,300.0,1.149373951466659
16,0.2929878800000001,-345.24,300.0,0.775069683714984
17,0.3391510449999995,-339.99,300.0,0.5996393795738264
18,0.37258933700000085,-342.58,300.0,0.5045321675589038
19,0.34853374000000237,-342.69,300.0,0.38040462914946627
20,0.4136873300000019,-345.16,300.0,0.3219522265932593
21,0.4935648389999976,-343.45,300.0,0.2618120398687962
22,1.581325132,-340.23,300.0,0.22007000045446734
23,0.6622473719999995,-343.93,300.0,0.17725506448241468
24,0.6624624469999993,-344.69,300.0,0.14192606000092667
25,0.9329345310000008,-344.5,300.0,0.12487213552542542
26,1.3971734190000014,-343.46,300.0,0.10987031768942046
27,0.9511448989999991,-345.55,300.0,0.09667222877077464
28,1.150990542999999,-339.08,300.0,0.08506005479970469
29,1.5739256010000062,-346.78,300.0,0.07484279493785095
30,1.7232746159999976,-340.04,300.0,0.06585100876580796
31,1.0963689319999972,-343.65,300.0,0.057936128390704056
32,3.1669105470000005,-341.36,300.0,0.05097114680538439
33,1.8354483599999938,-342.32,300.0,0.04484305198610272
34,1.585282546000002,-340.99,300.0,0.039451600889787386
35,1.6219328090000005,-343.45,300.0,0.03470832992033834
36,1.1272184509999974,-344.31,300.0,0.030535334806039316
37,1.1521295559999984,-345.93,300.0,0.02686405765977895
38,2.080197118000001,-344.4,300.0,0.023634178361472635
39,1.7761721449999968,-340.51,300.0,0.020792627938131858
40,1.7495450440000013,-346.88,300.0,0.018292717667947045
41,1.4663490639999992,-341.27,300.0,0.016093372180357335
42,3.18317292399999,-341.94,300.0,0.014158454594696224
43,1.2680604860000102,-345.25,300.0,0.012456172764640172
44,1.0278422039999953,-341.36,300.0,0.01095855670240553
45,1.0985107589999927,-341.27,300.0,0.009640999419019636
46,0.9056596150000047,-343.35,300.0,0.008481852474957918
47,0.961486966999999,-344.22,300.0,0.00746207022859835
48,1.3006791240000126,-342.41,300.0,0.006564896889504013
49,1.078507823999999,-340.23,300.0,0.005775589351834753
50,2.305168390999995,-345.36,300.0,0.005081180018763121
51,1.8626627520000056,-343.35,300.0,0.0044702457395864315
52,1.119965188000009,-343.55,300.0,0.003932756224880762
53,1.9940513969999927,-343.06,300.0,0.0034598881606449083
54,1.652984707999991,-344.22,300.0,0.003043875151902853
55,1.4087773020000043,-339.56,300.0,0.002677882353459893
56,1.4239545850000042,-342.13,300.0,0.002355895857689916
57,1.8573355669999927,-341.46,300.0,0.0020726243739943584
58,1.7435028820000014,-348.11,300.0,0.0018234125307969862
59,1.1252975449999951,-339.28,300.0,0.0016041653325338245
60,1.2833534669999977,-342.98,300.0,0.0014112801682060194
61,1.9795570409999925,-342.32,300.0,0.00124158744745273
62,1.5343927680000036,-344.38,300.0,0.001092298585508189
