iter,time,reward,steps,convergence
1,0.0010892049999711162,-652.61,300.0,94.05
2,0.002393036999819742,-486.14,300.0,89.1
3,0.0032218649998867477,-703.08,300.0,81.675
4,0.004213547999825096,-421.69,300.0,74.70426330775
5,0.0049971479998021096,-505.42,300.0,66.45200271781893
6,0.005785199999991164,-422.25,300.0,58.65114685849742
7,0.006578505999641493,-435.72,300.0,50.150652191129396
8,0.007363533999523497,-401.68,300.0,44.562340995089016
9,0.008153358999607008,-389.76,300.0,39.61234099508901
10,0.008922482999878412,-420.23,300.0,32.32993579506399
11,0.009715393999613298,-444.56,300.0,29.784072349780086
12,0.011515761999817187,-453.81,300.0,28.464337881652728
13,0.012266122999790241,-496.06,300.0,30.3114284027642
14,0.013031993999447877,-430.94,300.0,31.150081755107447
15,0.013795301999380172,-406.49,300.0,31.680436644040565
16,0.014581580999220023,-464.92,300.0,31.06208688219632
17,0.015336230998855171,-368.22,300.0,33.25494326671042
18,0.016107339999052783,-415.72,300.0,33.85251057734627
19,0.017026824998993106,-412.97,300.0,32.58280674580358
20,0.018124654998700862,-453.9,300.0,32.61430221275991
21,0.019003041998530534,-418.72,300.0,33.16107463955644
22,0.0198741909985074,-378.21,300.0,32.8069772129176
23,0.02075444399861226,-374.35,300.0,29.97295086035527
24,0.021522325998830638,-378.61,300.0,29.418290388122976
25,0.02228728799855162,-688.48,300.0,31.548248234525357
26,0.023134223998567904,-447.59,300.0,33.79157368732509
27,0.023890906998531136,-418.53,300.0,31.679649619724035
28,0.02485135799861382,-364.11,300.0,31.251169411167496
29,0.025619612998525554,-422.59,300.0,31.388746869907653
30,0.026368874998297542,-513.05,300.0,32.61477414856091
31,0.027229469998474087,-379.13,300.0,31.845948869075634
32,0.027985662998617045,-387.67,300.0,31.279392810822372
33,0.02874408099842185,-373.76,300.0,32.48284787076726
34,0.029495887998109538,-387.77,300.0,31.86584162749632
35,0.030252488998030458,-383.69,300.0,30.083142758487185
36,0.03101697499778311,-381.05,300.0,29.15152345815891
37,0.0317724419978731,-367.52,300.0,30.053957814858308
38,0.032559807998040924,-411.23,300.0,29.339558924362542
39,0.033325774997592816,-379.03,300.0,27.700932368285645
40,0.034096770997621206,-393.98,300.0,25.974357669127187
41,0.03488834699783183,-420.48,300.0,26.528880265810972
42,0.035744249998060695,-389.58,300.0,28.57436590996423
43,0.03651888299827988,-420.98,300.0,27.579389957187836
44,0.037282644997958414,-385.21,300.0,26.4626518193548
45,0.03808130499783147,-485.61,300.0,27.24055862738674
46,0.03883799899767837,-408.23,300.0,26.031493096092863
