1,377005.591608
2,28891.9284117
3,749.810457142
4,11.4103584167
5,4.13519765982
6,2.62662683615
7,1.94661246176
8,1.63760817223
9,1.3346374117
10,1.06427893649
11,1.00217565626
12,0.856508274666
13,0.829480755766
14,0.760051700714
15,0.679888722423
16,0.613317641727
17,0.567866119592
18,0.474331431191
19,0.421654637624
20,0.4020962469
21,0.37713347494
22,0.306450792811
23,0.289202834554
24,0.268894100537
25,0.226867662301
26,0.219558882481
27,0.193978479265
28,0.187642388631
29,0.17876489478
30,0.174796841603
31,0.145591474961
32,0.138635783293
33,0.132111854742
34,0.127690275325
35,0.124604495505
36,0.117010291673
37,0.1110627941
38,0.10810650819
39,0.0852563925897
40,0.0822973251256
41,0.0806796577417
42,0.0776578230123
43,0.0705038286554
44,0.0644986791155
45,0.055022569042
46,0.0520199884701
47,0.0502936346531
48,0.0460004003599
49,0.0452223380943
50,0.0424520207005
51,0.0395517469968
52,0.037984917418
53,0.0327476150542
54,0.0222671670558
55,0.0114351273327
56,0.00574309673328
57,0.00041725801561
